id,cntry,stflife,happy,fltsd,fltdpr,enjlf,wrhpp,fltanx,fltpcfl,dclvlf,lchshcp,accdng,tmimdng,tmabdng,tmendng,dngval,sedirlf,optftr,lotsgot,pstvms,flrms,wrbknrm,deaimpp,flteeff,slprl,cldgng,enrglot,ppltrst,pplfair,pplhlp,pplahlp,flclpla,inprdsc,flapppl,rehlppl,fltlnl
10675,HU,7,7,2,1,3,3,2,3,3,3,2,10,10,8,2,7,3,2,2,4,4,7,1,1,2,3,9,9,9,5,2,3,8,6,1
10681,HU,8,8,1,2,3,1,2,3,2,4,1,10,10,10,1,9,2,2,1,4,4,8,1,3,1,4,9,9,9,6,2,5,10,6,3
10682,HU,9,8,1,1,3,4,1,4,2,4,2,10,10,10,2,8,2,2,2,5,4,7,1,1,1,4,8,8,7,5,2,4,9,5,1
10683,HU,8,8,1,2,3,3,2,3,2,3,3,7,7,7,3,8,3,3,3,4,3,6,1,2,1,2,9,9,8,5,2,3,8,6,1
10684,HU,9,9,1,1,4,4,1,4,2,4,2,10,10,10,2,10,2,2,2,5,4,8,1,1,1,4,8,8,9,5,3,4,9,6,1
10685,HU,7,8,1,2,3,3,2,3,2,3,2,10,9,9,2,8,3,2,2,4,4,8,1,1,1,3,7,8,7,5,2,3,9,6,1
10686,HU,7,7,1,1,3,3,2,3,3,3,2,10,9,10,3,8,3,2,2,4,4,7,1,1,1,4,9,9,8,5,2,4,8,6,1
10687,HU,8,8,1,2,3,3,2,3,2,4,2,10,10,10,2,9,3,2,2,4,4,8,1,1,1,3,7,8,6,5,2,3,9,6,1
10691,HU,8,7,2,2,2,3,2,3,3,2,3,6,6,7,3,6,3,3,3,4,3,6,2,2,2,2,7,7,6,4,2,3,9,5,1
10692,HU,9,9,1,1,3,3,1,4,2,5,1,10,10,10,2,9,2,2,2,5,4,7,1,1,1,4,9,9,9,5,2,4,9,6,1
10693,HU,8,8,1,1,3,3,1,4,2,4,2,9,9,9,2,9,3,2,2,4,4,7,1,1,1,4,8,8,8,5,2,4,8,6,1
10695,HU,7,8,2,2,3,3,2,3,2,2,3,8,8,8,2,9,2,2,2,4,4,7,1,2,1,3,9,9,7,5,2,4,8,6,2
10696,HU,7,8,1,1,3,3,2,3,2,5,1,10,9,8,1,10,2,2,2,5,4,5,2,2,1,3,6,6,3,3,3,1,7,6,1
10697,HU,6,5,1,2,3,2,2,3,2,3,4,7,6,4,3,4,3,3,2,4,2,2,3,3,2,2,3,5,2,5,1,3,7,4,1
10700,HU,5,6,2,2,2,2,1,3,2,2,2,7,7,6,2,6,3,3,2,4,4,4,2,2,2,2,7,7,3,4,3,3,7,5,1
10701,HU,7,8,1,1,3,4,1,4,1,4,1,8,8,6,2,8,2,1,2,5,5,6,2,2,1,3,3,4,5,5,3,3,8,6,1
10703,HU,7,8,1,1,4,4,1,4,1,5,1,10,10,9,1,10,2,2,2,5,5,7,1,2,2,3,7,7,4,5,2,3,8,6,1
10705,HU,8,5,2,2,3,3,2,2,2,2,2,7,7,7,3,7,3,3,3,3,3,5,2,2,2,2,5,5,3,1,3,1,5,4,3
10707,HU,3,4,2,2,2,2,2,3,2,,,,,,,3,4,4,3,3,2,2,3,3,2,2,3,4,2,2,2,2,6,4,2
10708,HU,8,6,2,2,2,2,2,3,3,,,3,3,3,,4,3,,2,3,,2,3,3,3,1,7,7,5,4,3,1,6,6,2
10709,HU,8,8,1,1,4,4,1,3,1,5,1,10,9,9,1,10,1,1,2,5,5,6,1,2,2,3,7,7,5,5,3,2,8,6,2
10710,HU,7,7,2,2,3,3,2,3,1,3,2,7,7,6,2,7,2,2,2,4,3,3,2,2,2,2,6,4,3,4,4,3,5,5,2
10713,HU,7,8,1,1,4,3,1,4,2,5,1,10,9,9,2,9,2,2,1,5,4,7,1,2,2,3,8,6,5,5,3,3,8,6,1
10714,HU,8,7,2,2,3,3,2,3,1,2,2,,,,2,7,3,2,2,5,4,7,2,1,2,3,4,7,5,4,3,3,10,6,2
10717,HU,7,6,2,1,3,3,3,3,2,5,1,10,10,7,2,10,4,2,2,3,5,6,1,2,1,3,8,8,5,3,5,3,7,6,1
10724,HU,7,9,1,1,3,4,2,3,2,4,2,9,9,8,2,9,2,3,2,5,3,7,2,2,2,3,5,6,6,5,3,2,8,5,1
10725,HU,3,10,2,2,2,3,2,2,4,3,3,8,10,10,2,5,1,4,2,3,2,7,3,3,2,1,7,5,3,6,1,4,8,2,1
10726,HU,5,8,2,1,4,3,3,4,1,2,4,8,8,8,5,7,3,1,2,5,5,10,2,1,1,2,5,5,5,4,2,6,10,6,1
10728,HU,5,8,1,2,4,4,2,3,3,3,2,7,7,7,3,7,3,3,2,4,3,3,1,2,2,3,3,7,7,4,3,3,5,5,1
10730,HU,3,4,3,2,1,1,2,2,1,2,2,8,8,4,2,7,2,3,3,2,1,6,2,2,2,2,5,5,5,6,1,2,6,6,1
10731,HU,1,0,4,3,2,1,3,1,1,1,1,10,10,5,1,10,5,1,3,1,2,0,4,4,3,2,0,10,0,3,1,1,9,0,3
10732,HU,1,4,3,3,2,2,2,2,4,2,3,5,5,5,2,2,4,3,3,3,2,0,2,3,3,2,2,2,3,3,3,2,5,3,1
10733,HU,3,4,2,2,2,2,2,2,3,2,2,,7,7,3,3,1,4,3,3,3,5,2,2,2,2,1,3,3,3,3,2,7,4,1
10734,HU,0,3,3,3,1,3,1,1,1,1,1,5,10,7,3,10,2,1,2,2,5,0,3,3,3,3,3,3,2,5,1,2,5,0,2
10735,HU,7,7,2,1,3,3,3,3,2,4,2,5,5,5,3,7,2,2,2,4,3,5,2,2,2,3,3,5,3,4,3,3,7,3,2
10736,HU,10,10,1,1,4,4,4,4,1,5,5,10,10,10,1,10,2,2,2,5,4,8,1,2,1,1,7,6,6,6,2,4,9,6,1
10738,HU,8,8,1,2,3,4,2,2,2,3,2,9,9,9,1,9,2,2,2,5,3,5,2,2,1,2,6,5,2,5,3,4,8,5,1
10739,HU,8,5,2,2,2,2,2,2,3,4,2,5,5,5,2,8,2,3,3,4,2,0,2,2,2,2,2,9,4,4,3,1,5,6,2
10740,HU,0,0,4,4,1,1,1,1,1,1,5,,,,5,0,5,5,5,1,1,0,4,4,4,1,0,5,8,6,1,3,5,4,4
10741,HU,3,5,2,2,3,3,2,2,2,2,2,5,5,3,3,8,4,2,2,4,2,5,2,2,2,2,5,7,7,3,4,2,5,3,1
10742,HU,10,10,2,2,2,4,3,3,2,4,3,5,10,5,2,8,3,2,2,5,4,10,1,2,2,3,8,7,8,6,2,6,10,6,2
10743,HU,8,8,1,1,3,3,2,3,3,4,2,9,9,8,2,9,2,3,2,4,,7,2,2,1,2,0,5,5,4,3,3,8,5,1
10747,HU,8,8,1,1,4,3,3,3,2,4,2,8,8,8,2,8,2,2,2,5,3,6,2,1,4,2,5,5,8,4,2,3,8,4,1
10748,HU,7,8,1,1,3,3,1,3,2,4,2,7,7,7,3,7,2,2,2,4,5,7,1,2,1,3,6,9,3,4,3,2,7,4,1
10749,HU,2,5,2,2,3,4,2,3,4,4,3,5,5,5,2,10,4,2,2,3,5,5,2,2,2,3,3,4,5,5,2,4,7,6,1
10756,HU,2,2,3,2,3,1,2,2,5,1,5,8,3,3,2,1,5,2,5,4,4,2,3,2,3,1,2,5,5,6,1,2,10,6,1
10757,HU,6,7,2,2,3,4,3,3,2,,1,6,5,5,5,6,3,3,4,2,5,6,1,1,2,3,6,5,4,4,4,2,6,5,2
10760,HU,6,6,2,2,2,3,1,3,1,2,2,6,7,6,2,8,2,2,2,5,4,3,1,2,2,3,7,7,5,5,2,2,6,6,1
10761,HU,8,9,1,1,3,3,1,4,2,5,1,9,9,8,1,9,1,2,2,5,5,6,1,2,2,3,8,4,3,3,2,2,8,6,1
10762,HU,7,8,1,1,3,3,1,3,1,5,1,8,8,8,2,9,2,2,2,5,4,5,1,2,1,3,6,6,2,4,2,4,9,6,1
10768,HU,8,5,2,2,2,2,2,3,1,3,2,9,9,10,1,10,3,2,3,5,4,5,1,2,2,3,7,7,5,6,1,1,9,6,2
10769,HU,8,7,2,1,3,2,2,3,2,4,1,10,10,10,1,10,2,2,2,5,5,5,1,2,1,3,5,5,5,3,2,1,8,3,1
10770,HU,3,2,4,3,1,1,3,1,3,2,5,3,3,2,5,0,5,5,5,1,1,1,3,3,4,1,4,4,4,1,,0,1,0,4
10771,HU,3,3,2,1,2,2,3,2,3,1,5,4,4,2,4,1,5,3,4,3,1,2,1,2,3,3,2,5,2,3,3,2,5,1,1
10772,HU,9,8,2,1,4,2,1,3,2,3,2,10,10,10,2,9,2,2,2,5,4,6,1,1,1,4,7,7,5,6,1,3,10,6,1
10773,HU,10,10,1,1,3,3,2,3,1,5,1,10,10,10,1,10,2,1,1,5,5,7,1,2,1,4,3,6,3,6,2,1,10,6,1
10775,HU,7,7,1,3,2,2,2,2,3,3,3,8,7,7,4,7,3,5,3,2,3,7,3,3,1,2,6,6,5,4,4,2,8,5,2
10776,HU,7,6,2,2,3,3,2,2,2,3,3,8,7,7,2,8,2,4,3,3,4,7,2,3,1,2,7,8,7,4,3,3,8,4,3
10778,HU,6,6,1,2,2,1,1,1,3,4,5,8,9,9,5,9,4,5,5,4,5,9,1,1,1,1,7,8,7,5,,3,8,6,2
10779,HU,5,5,4,2,3,3,4,4,3,3,4,5,6,6,3,6,2,4,3,3,4,5,3,3,4,4,4,5,5,4,4,3,5,3,3
10780,HU,9,10,1,1,4,4,1,4,1,5,1,10,10,10,1,8,1,1,2,4,5,9,1,1,1,3,4,5,3,6,1,2,10,5,1
10781,HU,,6,3,4,3,4,2,2,3,5,2,8,8,8,2,6,3,2,3,4,4,8,4,1,2,2,3,2,1,2,1,3,8,4,2
10782,HU,7,6,2,2,2,2,2,2,2,2,2,8,8,8,2,8,2,3,2,4,2,7,3,2,2,2,3,3,1,4,2,2,7,5,2
10783,HU,6,6,2,3,2,2,2,3,2,4,1,9,9,9,2,8,3,2,3,3,3,5,3,3,2,2,4,3,3,5,2,2,7,5,1
10784,HU,4,6,2,2,2,3,2,3,2,2,2,8,8,8,2,8,2,2,2,2,2,5,2,3,2,2,4,3,2,4,2,2,6,5,2
10785,HU,1,1,4,3,2,2,4,2,5,2,,7,7,8,2,1,5,3,4,2,4,1,3,3,4,1,4,2,1,4,1,1,6,4,3
10786,HU,6,6,2,3,2,3,3,2,3,3,2,5,5,5,3,5,4,4,5,4,2,6,3,3,2,2,4,4,5,4,3,1,6,4,3
10787,HU,3,3,2,2,2,2,2,3,5,2,4,8,7,8,3,2,2,2,2,5,2,4,1,2,1,3,7,4,4,3,2,2,6,5,2
10788,HU,5,7,2,2,2,2,1,2,2,3,2,7,7,7,2,8,2,3,3,3,2,7,2,2,1,2,7,7,7,4,3,3,7,5,1
10789,HU,5,5,2,2,2,4,2,3,3,3,2,9,9,9,2,8,2,2,2,4,4,8,2,2,1,3,9,7,6,5,3,2,8,5,1
10791,HU,2,2,3,3,2,2,3,1,5,5,3,6,6,6,5,4,5,4,5,5,3,6,3,3,4,1,6,3,4,3,2,1,6,1,1
10792,HU,8,6,2,2,2,3,2,4,1,1,1,10,10,10,1,10,1,1,2,3,2,4,2,2,2,3,2,4,4,6,1,1,10,4,1
10793,HU,8,9,1,1,3,4,2,3,2,4,3,8,8,8,2,9,2,2,2,5,4,8,1,1,2,3,7,6,7,5,2,5,8,5,1
10794,HU,6,6,2,1,2,3,2,2,3,3,3,6,5,5,4,6,3,3,3,4,,6,2,2,2,2,7,7,6,3,3,,5,4,1
10795,HU,3,4,2,3,3,4,2,3,4,1,3,6,6,5,3,5,,3,1,1,3,6,1,2,2,3,0,3,0,6,2,1,7,6,1
10796,HU,1,9,2,2,3,3,2,3,2,2,2,8,8,7,2,7,2,3,2,2,2,8,2,3,2,3,5,1,1,5,1,1,10,5,2
10797,HU,2,8,1,1,3,3,2,4,2,,1,10,10,8,2,10,4,1,1,4,4,10,1,2,2,3,0,0,0,6,4,0,10,6,1
10798,HU,2,5,2,1,3,3,2,3,3,3,2,5,5,4,1,5,4,3,1,1,3,7,2,3,2,3,5,3,3,5,2,3,5,6,1
10799,HU,2,5,2,2,3,3,2,3,2,2,3,4,6,4,1,8,4,3,4,2,4,5,2,2,2,3,5,5,5,6,2,1,8,6,1
10800,HU,7,8,2,2,3,4,2,3,3,,3,9,9,9,2,6,2,3,4,2,3,4,1,2,1,3,1,7,1,6,2,1,9,5,1
10801,HU,5,8,1,1,4,4,2,4,2,2,2,10,10,10,1,10,2,1,2,4,5,8,2,1,1,4,7,7,8,6,1,4,10,6,1
10802,HU,2,2,3,3,2,2,2,2,2,2,5,4,5,2,5,1,5,5,5,2,3,3,3,4,3,1,4,4,4,5,2,1,8,6,3
10803,HU,5,8,2,1,2,3,2,3,2,3,3,7,7,5,3,5,1,2,4,1,4,5,2,3,2,3,5,5,6,6,2,3,7,6,2
10806,HU,0,8,2,2,3,3,2,3,2,4,2,8,8,8,2,7,3,3,3,4,4,8,1,2,2,3,4,4,4,3,4,3,8,4,2
10807,HU,5,7,2,2,3,3,2,3,2,4,2,9,9,9,2,8,3,2,3,4,4,5,2,2,2,3,5,5,6,5,2,1,8,6,2
10808,HU,7,7,2,2,3,1,2,3,2,4,2,9,9,9,1,7,3,2,3,4,4,9,2,2,2,3,7,6,7,5,1,3,9,5,1
10809,HU,8,8,2,2,3,3,2,3,3,3,4,9,9,9,2,8,3,2,3,4,4,8,2,2,2,3,6,6,7,4,2,2,9,5,1
10811,HU,5,8,2,2,3,3,2,2,3,4,2,8,8,8,2,8,2,2,2,4,4,6,2,2,3,2,7,7,7,5,3,2,7,5,1
10812,HU,7,6,2,2,2,3,2,2,2,2,2,6,6,6,3,7,3,3,3,4,2,5,2,2,2,3,6,5,6,5,2,1,7,5,2
10814,HU,3,9,1,1,3,3,1,3,2,5,2,8,8,8,2,9,2,2,2,5,5,8,1,1,1,3,7,7,8,5,2,2,7,5,1
10815,HU,6,6,1,1,4,3,1,4,2,4,1,10,10,10,1,10,4,1,3,4,4,9,1,2,1,1,4,5,6,6,1,2,10,6,1
10816,HU,2,3,2,4,3,3,3,2,3,3,2,6,10,8,3,5,5,3,2,3,2,6,3,2,2,2,6,8,8,4,3,3,5,6,2
10817,HU,2,8,1,2,4,4,2,4,1,3,2,10,10,10,2,10,1,1,2,3,2,6,2,2,2,3,5,,3,5,3,3,9,6,1
10818,HU,7,9,1,1,4,4,2,4,2,4,1,10,10,9,1,10,2,1,2,4,4,6,2,2,1,4,6,7,8,6,1,1,10,6,1
10819,HU,6,8,2,3,3,3,2,3,2,2,1,8,9,6,2,10,2,2,2,4,3,8,2,3,2,3,4,7,4,5,3,4,10,5,2
10820,HU,6,5,2,2,3,3,2,3,2,3,1,10,10,10,1,5,2,1,2,3,4,5,1,3,2,3,7,5,5,5,2,2,8,3,1
10822,HU,7,8,1,3,3,3,1,4,2,2,1,10,10,10,1,10,3,2,1,3,2,8,2,2,2,2,7,8,8,6,1,1,10,6,1
10824,HU,7,7,2,2,3,3,1,3,1,2,2,7,8,5,1,7,3,2,2,4,3,7,2,3,1,2,4,2,1,2,3,2,5,5,1
10825,HU,8,7,2,2,3,3,2,3,2,1,2,6,7,4,3,7,3,3,2,5,2,6,1,1,1,2,5,3,4,4,2,2,8,5,1
10826,HU,6,7,2,2,2,3,2,3,3,2,2,7,8,5,2,8,3,2,2,3,1,8,2,3,2,2,7,5,3,4,2,2,8,6,3
10827,HU,2,4,2,3,2,2,3,3,2,3,3,7,7,6,2,6,2,3,2,5,3,3,3,3,3,2,5,3,5,5,2,3,9,5,1
10828,HU,8,9,1,1,4,3,1,3,1,2,1,9,9,8,2,9,1,2,2,5,5,9,1,2,1,3,5,4,5,5,1,4,9,6,1
10830,HU,6,6,1,2,3,3,2,4,2,4,1,9,10,9,2,8,2,2,2,3,5,6,1,1,1,2,6,5,7,6,1,2,9,6,1
10831,HU,8,7,2,2,4,4,2,3,1,5,1,6,7,7,1,8,2,2,2,5,5,7,2,2,2,3,4,4,4,5,2,4,8,6,2
10832,HU,6,6,2,2,3,2,2,3,2,2,3,2,2,3,2,6,3,3,3,3,2,6,3,3,2,2,3,2,3,2,3,2,7,5,1
10833,HU,3,3,2,2,2,3,2,2,3,3,3,7,7,7,2,5,3,3,3,4,3,6,2,2,2,2,6,5,7,5,2,2,9,5,2
10834,HU,7,4,1,1,2,3,1,2,2,2,2,,,,3,2,3,3,3,4,2,5,2,2,1,2,3,4,7,5,3,3,5,6,1
10835,HU,6,7,2,1,3,1,2,3,2,3,2,9,9,9,1,8,1,1,1,4,3,9,1,1,2,3,6,4,5,6,2,2,9,6,1
10836,HU,5,8,2,1,3,3,2,2,2,2,2,10,10,10,2,10,2,2,2,4,3,5,1,1,2,3,7,6,7,6,2,2,10,6,1
10837,HU,7,6,2,1,3,3,2,3,2,2,2,10,10,9,2,7,1,1,1,4,4,7,1,1,1,3,8,7,7,6,1,2,9,6,1
10838,HU,2,4,2,1,3,3,1,3,2,2,2,4,4,3,3,3,2,3,2,3,3,5,2,2,2,3,6,6,6,5,3,2,7,5,2
10839,HU,3,7,2,1,3,3,2,2,3,3,2,10,10,10,2,9,2,1,2,4,2,7,1,2,1,3,6,8,6,5,1,3,7,6,1
10840,HU,5,5,2,1,3,2,1,3,3,3,,3,3,3,2,3,2,2,2,4,1,7,1,1,1,3,7,6,8,5,2,3,7,3,1
10841,HU,5,5,1,1,1,3,2,3,1,1,1,10,10,10,2,8,2,1,2,4,3,9,1,1,1,1,8,6,5,6,2,2,9,5,1
10842,HU,2,5,2,2,2,3,2,3,3,3,2,9,9,9,3,7,3,2,3,4,4,5,2,2,2,3,7,7,6,2,3,2,5,4,2
10843,HU,7,8,2,2,3,4,2,3,2,2,2,10,10,10,1,10,1,1,1,1,4,6,2,2,1,3,5,0,0,6,1,3,8,6,1
10845,HU,7,4,2,2,4,4,2,3,3,4,1,10,10,10,1,7,1,1,3,2,2,0,3,3,2,3,8,2,5,6,1,3,10,6,1
10848,HU,9,9,2,2,3,4,1,4,1,2,2,9,9,6,2,10,1,2,2,3,4,4,2,3,2,2,7,3,9,6,1,3,10,6,2
10850,HU,3,3,3,4,2,1,3,2,3,2,3,6,8,7,2,5,4,2,3,2,2,3,3,1,2,2,7,4,6,4,2,1,6,3,4
10851,HU,5,5,3,4,3,2,2,2,3,2,2,8,7,8,,5,3,3,3,4,3,3,3,4,3,1,8,5,8,5,2,2,7,6,2
10852,HU,6,8,2,1,4,4,2,4,2,5,1,10,10,10,1,10,2,1,1,5,4,4,2,2,1,4,5,5,5,5,3,2,8,6,1
10853,HU,8,9,2,2,3,4,2,3,2,4,1,10,10,10,2,10,1,2,2,4,3,8,3,4,3,4,7,3,8,5,1,2,10,6,1
10856,HU,3,5,2,2,3,4,2,3,1,5,1,10,10,10,1,8,2,1,1,4,5,4,2,2,2,3,2,3,2,4,2,2,10,6,1
10858,HU,8,7,2,2,3,3,3,2,1,1,2,8,9,9,1,8,1,1,2,4,3,7,3,3,3,4,6,5,4,4,2,2,9,4,2
10859,HU,3,4,2,3,2,2,2,2,1,2,1,10,10,10,1,3,4,1,4,4,2,3,2,3,2,2,5,5,0,6,1,2,10,0,2
10862,HU,3,5,3,,3,3,2,2,2,3,3,5,5,5,3,6,2,2,3,2,3,5,1,1,3,2,3,4,5,5,2,3,5,6,1
10865,HU,4,6,2,2,3,3,2,3,3,3,2,9,9,9,2,5,4,2,2,3,3,5,2,1,2,3,7,5,6,5,2,1,9,6,2
10866,HU,5,5,3,4,2,2,4,2,1,3,2,10,10,0,3,10,2,4,3,1,2,0,4,4,3,2,0,5,1,3,1,2,5,6,4
10868,HU,5,6,2,2,3,3,3,3,1,1,2,10,10,10,3,8,2,3,2,4,2,8,4,3,3,2,5,3,4,2,2,1,8,5,2
10869,HU,5,5,4,1,3,4,4,4,3,5,1,5,10,8,1,,1,1,1,4,4,5,2,1,2,4,10,0,10,6,5,0,10,6,4
10870,HU,4,6,2,2,2,3,2,2,4,2,1,10,10,10,1,5,3,1,2,4,3,3,4,4,2,2,5,5,6,0,2,1,10,6,1
10873,HU,4,6,2,3,3,4,2,3,3,2,2,10,10,9,1,7,3,1,2,4,4,3,3,3,2,2,3,4,4,4,2,2,8,5,1
10877,HU,2,2,2,2,4,2,2,3,4,5,2,10,10,10,2,6,3,2,5,4,4,5,4,4,1,3,1,1,5,6,3,3,5,6,1
10878,HU,4,4,1,1,4,4,1,4,1,2,2,8,8,10,3,10,1,2,3,4,4,8,1,1,1,4,8,8,10,6,2,6,10,6,2
10881,HU,4,7,2,2,3,4,2,3,2,4,2,8,8,8,1,6,3,1,2,4,3,5,2,2,2,3,6,6,6,4,2,3,8,5,2
10883,HU,2,2,2,1,2,3,2,3,1,1,1,8,10,5,1,5,3,1,2,5,5,5,2,2,2,3,6,2,5,6,4,2,5,2,1
10884,HU,7,6,2,1,3,3,2,4,3,4,1,10,10,10,1,8,2,1,2,5,4,3,2,2,1,4,6,7,4,4,2,4,8,4,2
10885,HU,6,8,3,3,3,4,2,3,2,2,3,7,5,4,3,4,3,2,4,2,2,10,4,3,2,3,4,5,5,3,2,4,10,6,1
10887,HU,0,0,3,3,2,2,3,2,5,2,5,2,1,0,4,0,5,2,5,1,2,0,3,4,4,2,3,4,1,0,5,0,0,0,4
10888,HU,2,2,3,3,2,2,3,2,2,3,3,5,5,4,5,3,4,3,3,4,2,1,3,2,3,2,3,2,1,1,3,0,2,3,4
10889,HU,5,8,1,3,3,4,2,2,1,2,2,8,8,8,3,6,1,3,3,3,2,4,3,3,3,3,3,8,3,4,1,2,10,6,1
10892,HU,7,6,2,2,3,3,2,3,3,4,2,7,7,7,3,8,3,4,3,4,3,4,3,3,2,2,6,6,4,4,2,3,7,5,2
10896,HU,6,6,2,2,3,3,2,3,2,3,2,7,7,7,2,8,2,1,2,4,3,4,2,2,2,2,1,2,2,3,2,2,7,5,2
10900,HU,6,9,2,3,4,4,2,3,1,3,2,8,8,7,2,10,2,2,3,3,2,5,3,2,2,3,7,9,5,4,1,2,9,6,1
10906,HU,10,10,3,3,3,3,2,2,1,2,2,5,5,6,2,10,1,2,2,4,3,5,3,4,2,2,8,6,8,6,1,1,10,6,1
10917,HU,7,8,1,1,3,3,1,3,1,2,2,10,10,10,2,8,4,2,2,5,3,2,1,1,3,3,5,8,3,6,3,4,10,5,2
10918,HU,8,8,1,1,4,4,2,4,2,3,2,10,10,10,2,8,1,2,1,5,5,6,1,1,1,4,8,6,6,6,2,3,9,5,1
10922,HU,5,8,1,3,3,3,1,4,1,3,2,10,10,10,3,10,4,1,2,5,5,5,3,1,3,3,3,5,5,6,4,2,10,6,1
10924,HU,0,10,1,1,3,3,1,3,1,2,1,10,10,10,1,10,1,2,4,2,4,0,1,2,1,3,1,1,3,6,2,1,10,3,1
10925,HU,9,7,1,1,3,4,1,3,2,3,1,10,10,10,2,9,1,3,1,5,4,7,1,1,1,4,8,8,7,5,2,4,8,5,1
10926,HU,3,5,2,3,3,3,2,3,2,3,2,9,9,9,2,5,1,2,2,5,4,7,2,3,4,3,5,5,8,6,2,5,9,6,1
10927,HU,1,6,4,4,4,2,4,2,5,5,5,3,5,6,2,6,5,4,5,5,3,2,4,4,4,1,10,7,6,2,2,1,3,2,4
10928,HU,8,5,1,2,2,2,2,2,4,3,3,3,4,4,4,6,4,3,4,4,3,3,2,3,2,1,6,5,3,4,4,2,5,3,1
10932,HU,3,3,2,2,2,2,1,2,3,4,3,10,10,9,3,8,3,2,3,3,4,7,2,3,2,1,2,2,5,6,2,1,9,6,2
10933,HU,1,2,2,2,2,3,2,2,2,2,2,9,9,5,2,6,2,1,3,4,2,8,2,2,2,2,9,7,6,6,1,1,9,4,4
10934,HU,4,4,2,3,1,2,1,1,3,3,3,5,5,5,3,6,5,4,4,,3,5,2,2,2,2,3,4,6,3,3,,4,2,1
10935,HU,6,8,2,1,3,3,2,3,2,3,2,8,8,8,3,9,2,2,2,4,3,2,2,2,2,3,2,3,4,4,2,4,5,6,1
10936,HU,,1,1,1,1,1,1,1,1,5,1,10,10,10,1,10,4,1,4,,5,2,1,1,1,1,1,4,4,2,1,2,10,6,1
10938,HU,,10,1,1,1,4,2,3,3,3,2,10,10,10,2,10,,2,3,3,3,7,1,1,2,2,7,5,5,5,2,3,10,6,1
10939,HU,,0,2,4,1,1,2,2,1,4,3,9,9,9,3,3,5,3,5,5,2,0,4,4,2,2,8,10,5,4,3,4,10,6,2
10940,HU,1,0,1,4,2,2,4,1,2,3,1,10,10,10,2,10,,1,3,1,3,7,4,4,4,1,1,4,2,5,1,1,10,6,3
10941,HU,4,8,1,1,4,4,1,4,1,5,1,10,10,10,1,10,1,1,2,4,4,8,1,1,1,1,8,0,5,6,1,4,9,6,1
10942,HU,,2,4,4,4,2,4,1,2,3,1,10,10,10,1,3,5,1,2,1,1,0,4,4,3,1,1,1,1,4,3,3,10,6,2
10944,HU,6,6,3,2,2,2,3,2,1,2,2,8,8,8,3,5,2,2,2,5,1,6,3,3,1,1,2,8,2,5,1,0,7,6,3
10945,HU,2,2,1,2,1,2,2,3,2,2,2,7,7,7,3,6,2,3,3,3,3,5,3,1,1,3,4,4,4,3,1,1,6,6,3
10946,HU,2,6,2,3,2,2,2,1,3,2,2,7,7,7,2,6,3,2,3,3,3,8,2,3,2,1,5,2,2,5,2,3,8,6,1
10947,HU,9,8,1,3,3,3,1,3,1,2,1,10,10,10,1,10,1,1,1,3,1,0,3,3,2,3,4,0,6,0,1,1,10,6,3
10948,HU,3,1,2,3,1,1,2,3,2,2,3,5,5,4,4,8,4,4,4,1,1,2,3,3,1,1,3,7,3,3,3,1,5,5,1
10949,HU,10,10,1,2,4,4,1,4,3,5,3,10,10,10,1,10,1,1,3,5,5,5,3,1,1,4,9,0,5,6,1,2,10,6,1
10952,HU,0,2,2,4,1,2,3,2,3,2,2,9,9,5,2,3,4,3,4,2,4,2,4,4,2,2,5,3,5,6,1,2,10,3,1
10953,HU,4,7,2,3,3,3,2,2,3,2,1,10,10,10,1,10,2,1,1,3,3,6,3,4,2,2,0,7,5,4,1,3,7,6,1
10955,HU,7,8,1,2,3,4,1,3,3,2,2,8,8,8,3,6,3,2,2,2,2,3,1,1,1,3,8,6,9,5,2,2,7,6,1
10957,HU,7,7,2,2,3,3,2,3,4,4,3,8,5,5,3,4,4,2,3,3,4,4,1,2,2,,7,8,3,6,1,2,9,5,1
10958,HU,8,8,1,2,3,4,2,3,2,3,2,9,10,9,2,5,3,2,2,3,3,6,1,1,1,3,8,8,6,5,1,1,10,6,1
10959,HU,9,8,1,1,3,3,2,3,2,4,2,10,10,10,2,8,2,2,2,4,5,8,1,1,1,3,9,5,6,5,1,2,10,6,1
10960,HU,7,7,2,2,2,2,2,3,2,3,2,10,9,8,2,4,4,3,3,2,4,4,2,1,2,3,6,7,5,5,1,1,8,6,3
10961,HU,9,8,1,1,3,3,2,3,2,3,3,5,5,5,3,4,2,2,2,2,3,7,1,1,1,2,6,6,9,6,1,1,8,6,1
10964,HU,7,7,2,2,2,3,1,3,2,2,2,7,6,6,2,8,2,2,2,5,2,7,2,2,2,3,8,7,7,5,2,2,8,5,2
10966,HU,6,6,2,2,3,3,1,3,2,3,2,8,7,7,2,8,2,2,2,4,2,5,2,2,2,1,7,7,5,5,1,2,8,5,1
10967,HU,6,6,2,2,2,2,1,3,2,4,2,7,7,7,2,8,2,1,2,5,2,7,2,2,2,2,7,7,7,4,2,1,7,5,3
10968,HU,2,5,1,1,3,1,1,2,2,2,2,7,7,7,2,8,3,2,3,2,3,7,1,1,1,3,6,6,7,4,1,3,8,5,1
10969,HU,6,5,2,2,2,2,2,2,2,2,2,4,4,4,2,6,2,2,3,3,2,7,2,2,2,2,7,6,6,4,2,1,7,4,1
